,name,size_buy,sex,height,weight,size_review,brightness,color,thickness,review
402,세미와이드히든밴딩슬랙스[블랙],36,남성, 184cm, 94kg,보통이에요,보통이에요,보통이에요,보통이에요,"핏도 너무 이쁘고, 색감도 정말 예쁩니다.무탠다드는 정말 가성비 최강입니다"
403,세미와이드히든밴딩슬랙스[블랙],28,남성, 170cm, 58kg,보통이에요,보통이에요,보통이에요,보통이에요,사이즈 좋구요 핏 잘 나옵니다 진작에 살걸 그랬어요
404,세미와이드히든밴딩슬랙스[미디엄그레이],29,남성, 169cm, 65kg,보통이에요,보통이에요,보통이에요,보통이에요,교복바지 색감입니다. 저렴해서 가성비좋아요 근데 허벅지는 좀 테이퍼드 느낌입니다
405,세미와이드히든밴딩슬랙스[라이트베이지],30,남성, 170cm, 63kg,보통이에요,보통이에요,보통이에요,보통이에요,기장은 좀 줄여야되지만 나머지 부분에서 너무나 만족합니다
406,세미와이드히든밴딩슬랙스[다크브라운],36,남성, 178cm, 90kg,보통이에요,보통이에요,보통이에요,보통이에요,생각보다 퀄리티가 좋아요 다음에도 계속 구매 할께요
407,세미와이드히든밴딩슬랙스[라이트브라운],27,남성, 172cm, 58kg,보통이에요,보통이에요,보통이에요,보통이에요,블랙 상의에 입으니까 잘어울리고 톤온톤도 괜찮을거 같아요
408,세미와이드히든밴딩슬랙스[블랙],27,남성, 172cm, 56kg,보통이에요,보통이에요,보통이에요,보통이에요,핏 괜찮고 다 좋은데 세미 와이드 치고는 좀 슬림해요. 이쁜데 제가 사고싶던건 아니긴 해요
409,세미와이드히든밴딩슬랙스[베이지],31,남성, 170cm, 70kg,보통이에요,보통이에요,보통이에요,보통이에요,"군더더기 없이 딱 떨어지는 말 그대로 스탠더드, 기본에 충실한 옷이네요"
410,세미와이드히든밴딩슬랙스[베이지],31,남성, 170cm, 70kg,보통이에요,보통이에요,보통이에요,보통이에요,"군더더기 없이 딱 떨어지는 말 그대로 스탠더드, 기본에 충실한 옷이네요"
411,세미와이드히든밴딩슬랙스[블랙],31,남성, 173cm, 65kg,보통이에요,보통이에요,보통이에요,보통이에요,항상 아조시같이 테이퍼드만 입다가 처음으로 도전해봤는데 왜 사람들이 세미와이드에 집착하는지 알겠네요. 통이 확넓어지고 일자로떨어지니까 진짜이쁘네요. 수선한건데 진짜 이쁩니다. 진작입을걸..
412,세미와이드히든밴딩슬랙스[네이비],29,남성, 181cm, 70kg,보통이에요,보통이에요,보통이에요,보통이에요,킹탠다드 맛보고 다른 정장을 못 입겠네요 킹성비 너무 좋습니다
413,세미와이드히든밴딩슬랙스[라이트베이지],29,남성, 173cm, 58kg,보통이에요,밝아요,선명해요,보통이에요,옷이 너무 예뻐요 편하게 입고 다니기 좋은 거 같아요
414,세미와이드히든밴딩슬랙스[라이트베이지],31,남성, 179cm, 70kg,보통이에요,보통이에요,보통이에요,보통이에요,전체적인 사이즈 만족합니다. 앞으로 무탠제품들도 사이즈 동일했으묀 좋겠습니다.
415,세미와이드히든밴딩슬랙스[블랙],34,남성, 172cm, 95kg,보통이에요,보통이에요,보통이에요,보통이에요,배송도 빠르고 너무 좋습니다 믿고 사는 무신사 스탠드 슬랙스!!
416,세미와이드히든밴딩슬랙스[차콜그레이],30,남성, 175cm, 71kg,보통이에요,보통이에요,보통이에요,보통이에요,이 가격에 이만한 바지가 없습니다. 여러벌 구매해 편하게 입어요.
417,세미와이드히든밴딩슬랙스[블랙],30,남성, 175cm, 71kg,보통이에요,보통이에요,보통이에요,보통이에요,이 가격에 이만한 바지가 없습니다. 여러벌 사서 막 입어요.
418,세미와이드히든밴딩슬랙스[미디엄그레이],30,남성, 175cm, 71kg,보통이에요,보통이에요,보통이에요,보통이에요,이 가격에 이만한 바지가 없습니다. 여러벌 사서 출근룩으로 입어요.
419,세미와이드히든밴딩슬랙스[차콜그레이],34,남성, 178cm, 82kg,보통이에요,보통이에요,선명해요,보통이에요,셋업용으로 구매하였지만 바지만 매치해도 활용하기 좋을것 같아요
420,세미와이드히든밴딩슬랙스[블랙],30,남성, 173cm, 64kg,보통이에요,보통이에요,보통이에요,보통이에요,바지가 편해서 놀러갈 때나 출근할 때나 자주 입었어요
421,세미와이드히든밴딩슬랙스[미디엄그레이],33,남성, 184cm, 80kg,보통이에요,보통이에요,보통이에요,보통이에요,회사갈때 입기 딱좋은 옷인거같아요 다른색깔더구매의사있음
422,세미와이드히든밴딩슬랙스[라이트베이지],34,남성, 183cm, 83kg,보통이에요,보통이에요,보통이에요,보통이에요,핏이 좋고 밴딩이라 너무 편해서 다른 색상으로 하나 더 구매했어요 색상도 부담스럽지 않아서 평소에도 잘입고 다닐수 있겠어요
423,세미와이드히든밴딩슬랙스[라이트베이지],31,남성, 180cm, 74kg,보통이에요,보통이에요,보통이에요,보통이에요,밝은 슬랙스로 사서 입기 딱 좋은거 같아요 무탠다드는 좋습니당
424,세미와이드히든밴딩슬랙스[미디엄그레이],34,남성, 183cm, 83kg,보통이에요,보통이에요,보통이에요,보통이에요,핏이 좋고 밴딩이라 너무 편해서 다른 색상으로 하나 더 구매했어요
425,세미와이드히든밴딩슬랙스[블랙],31,남성, 173cm, 72kg,보통이에요,보통이에요,보통이에요,보통이에요,무탠다드 기본은 과학입니다. 소재의 편안함은 기본이고 핏도 아주 만족 스럽습니다.이 제품이 세미와이드이긴 하나 세미와이드와 일반핏 사이에 있는듯 합니다. 좀더 와이드핏 가고싶음 와이드제품으로 사십쇼.길이감은 따로 수선을 안해도 되서 만족 스럽습니다
426,세미와이드히든밴딩슬랙스[블랙],26,남성, 164cm, 47kg,커요,보통이에요,보통이에요,보통이에요,기장은 길어서 수선했지만 잘 입고 있습니다. 세미와이드보단 스트레이트 느낌이 납니다. 그래서 더 좋은것같기도
427,세미와이드히든밴딩슬랙스[베이지],36,남성, 184cm, 94kg,보통이에요,보통이에요,보통이에요,보통이에요,"핏도 너무 이쁘고, 색감도 정말 예쁩니다.무탠다드는 정말 가성비 최강입니다"
428,세미와이드히든밴딩슬랙스[블랙],31,남성, 172cm, 76kg,보통이에요,보통이에요,선명해요,보통이에요,깔끔하고 예뻐요 32 샀어도 괜찮았을 것 같아요.
429,세미와이드히든밴딩슬랙스[그레이],32,남성, 176cm, 83kg,보통이에요,보통이에요,보통이에요,보통이에요,굿굿 사이즈 좋아요 그래도 나름 시원하네요 이제 딱 맞는 옷
430,세미와이드히든밴딩슬랙스[미디엄그레이],27,남성, 172cm, 53kg,보통이에요,보통이에요,선명해요,보통이에요,가볍게 입기 좋아요! 기장도 적당하고 허리도 딱 맞습니다!
431,세미와이드히든밴딩슬랙스[블랙],28,남성, 168cm, 60kg,보통이에요,보통이에요,보통이에요,보통이에요,지금까지 사본 슬랙스중에 가장 튼튼하고 재질도 좋으며 색상도 이쁩니다
432,세미와이드히든밴딩슬랙스[미디엄그레이],26,남성, 175cm, 55kg,보통이에요,보통이에요,보통이에요,보통이에요,사이즈도 너무 괜찮고 핏도 너무 이쁘게 나옵니다 추천이여
433,세미와이드히든밴딩슬랙스[네이비],32,남성, 180cm, 83kg,보통이에요,보통이에요,보통이에요,보통이에요,무탠다드 여기서밖에 슬렉스 안사는거 같습니다 너무 좋아요
434,세미와이드히든밴딩슬랙스[베이지],32,남성, 188cm, 74kg,보통이에요,보통이에요,보통이에요,보통이에요,받으면 다림질 해야 됩니다사이즈  표시된것과 비슷합니다히든밴딩 디테일이 떨어집니다.베이지라 아무옷이나 잘어울립니다.
435,세미와이드히든밴딩슬랙스[블랙],31,남성, 192cm, 74kg,보통이에요,밝아요,선명해요,보통이에요,사이즈 잘맞고 재질도 정말 좋네요 셋업해서 잘입겠습니다
436,세미와이드히든밴딩슬랙스[블랙],29,남성, 173cm, 65kg,보통이에요,보통이에요,보통이에요,보통이에요,미디엄그레이부터 샀다가 블랙은 기본이라 샀는데 역시나 좋습니다
437,세미와이드히든밴딩슬랙스[미디엄그레이],32,남성, 176cm, 80kg,보통이에요,보통이에요,보통이에요,보통이에요,불편하게 들어가긴 하는데 진지하게 빼고 입을거여서 샀어요
438,세미와이드히든밴딩슬랙스[미디엄그레이],33,남성, 174cm, 74kg,보통이에요,보통이에요,보통이에요,보통이에요,와이드라 입기도편하도 다양한룩에 어울릴거같아요
439,세미와이드히든밴딩슬랙스[더스티베이지],32,남성, 176cm, 80kg,보통이에요,보통이에요,보통이에요,보통이에요,불편하게 들어가긴 하는데 진지하게 빼고 입을거여서 샀어요
440,세미와이드히든밴딩슬랙스[더스티베이지],32,남성, 184cm, 76kg,보통이에요,보통이에요,보통이에요,보통이에요,테이퍼드가 너무 붙는느낌이라 샀는데 세미와이드보다는 스트레이트에 가깝습니다
441,세미와이드히든밴딩슬랙스[미디엄그레이],33,남성, 172cm, 65kg,보통이에요,보통이에요,보통이에요,보통이에요,고민말고 카드 슬레쉬ㅣ 슈슈류슉슈슈ㅠ류우구ㅠ숙유 
442,세미와이드히든밴딩슬랙스[더스티베이지],30,남성, 175cm, 65kg,보통이에요,보통이에요,선명해요,보통이에요,품질 조아용 고민없이 막 지를 수 있어요 무난무난한 무신사슬랙스입니다~
443,세미와이드히든밴딩슬랙스[블랙],31,남성, 181cm, 72kg,보통이에요,보통이에요,보통이에요,보통이에요,구매한지 한 두달 다되어가는데 잘 입고있습니다 품질 좋고 가성비 최고입니다 다행히 사이즈도 딱 맞네요 좋은 제품 감사드리고 앞으로도 좋은 옷들 잘 뽑아주세용 파이팅~! 무신사 최고
444,세미와이드히든밴딩슬랙스[미디엄그레이],28,남성, 170cm, 65kg,보통이에요,보통이에요,보통이에요,보통이에요,가성비 좋고 핏도 나름 괜찮아서 자주 입을 것 같아요
445,세미와이드히든밴딩슬랙스[브라운],32,남성, 184cm, 77kg,보통이에요,보통이에요,보통이에요,보통이에요,세미와이드라고 하기엔 허벅돼인 저인지라 그냥 슬림 스트레이트정도..
446,세미와이드히든밴딩슬랙스[블랙],34,남성, 185cm, 90kg,보통이에요,밝아요,선명해요,보통이에요,길이감도 괜찮고 두께도 괜찮습니다 가을에 입기에 좋은거같아요
447,세미와이드히든밴딩슬랙스[더스티베이지],28,남성, 174cm, 69kg,보통이에요,보통이에요,보통이에요,보통이에요,색상은 생각보다 어둡고 허벅지가 좀끼긴하네요! 원래 같은모델 28입었는데 뭔가 사이즈가 매번 달라지는 느낌..? 그래도 가성비로는 아주 좋습니다.
448,세미와이드히든밴딩슬랙스[미디엄그레이],29,남성, 175cm, 65kg,보통이에요,보통이에요,보통이에요,두꺼워요,허벅지 부분이 조금 좁지만 못 입을 정도는 아니에요 기르고 전체적으로 두꺼워요 가을이나 겨울에 ㅂ는거 추천
449,세미와이드히든밴딩슬랙스[미디엄그레이],33,남성, 180cm, 72kg,보통이에요,밝아요,선명해요,보통이에요,색상 이쁘고 핏이 너무 좋아요 과하지 않아서 괜찮아요
450,세미와이드히든밴딩슬랙스[블랙],32,남성, 168cm, 77kg,보통이에요,보통이에요,보통이에요,보통이에요,검은색은 사랑입니다 무수히 많은 바지 중에서 제일 편한 것 같아요
451,세미와이드히든밴딩슬랙스[차콜그레이],33,남성, 184cm, 82kg,보통이에요,보통이에요,보통이에요,보통이에요,가성비 좋고 세미와이드로 부담없이여로모로 많이 입을것같아요
452,세미와이드히든밴딩슬랙스[블랙],30,남성, 179cm, 67kg,보통이에요,보통이에요,보통이에요,보통이에요,믿고 사는 무탠다드 슬랙스 이번에도 만족스러워요
453,세미와이드히든밴딩슬랙스[더스티베이지],29,남성, 175cm, 70kg,보통이에요,어두워요,보통이에요,두꺼워요,생각보다 색깔이 어둡고 두텁습니다 하지만 가성비 갑
454,세미와이드히든밴딩슬랙스[차콜그레이],31,남성, 178cm, 72kg,보통이에요,보통이에요,보통이에요,보통이에요,배송도 빠르고 편하고 이쁘게 색별로 구매중이요
455,세미와이드히든밴딩슬랙스[블랙],34,남성, 178cm, 88kg,보통이에요,보통이에요,선명해요,보통이에요,역시 실망시키지 않는 무신사 기본 슬랙스 바지입니다. 
456,세미와이드히든밴딩슬랙스[차콜그레이],34,남성, 189cm, 90kg,보통이에요,보통이에요,보통이에요,보통이에요,세미와이드라고 했는데 제가 덩치가있어선지 모르겠지만 핏하면서 이쁘게잘맞네요^^
457,세미와이드히든밴딩슬랙스[블랙],30,남성, 170cm, 65kg,보통이에요,어두워요,선명해요,얇아요,딱 정장바지 같은 느낌이네요 가성비 좋은 것 같아요
458,세미와이드히든밴딩슬랙스[블랙],27,남성, 170cm, 66kg,보통이에요,어두워요,보통이에요,보통이에요,"딱 맞는 핏이랑 옷이 봄,가을 용입니다. 잘입고 있어요"
459,세미와이드히든밴딩슬랙스[라이트베이지],30,남성, 175cm, 70kg,보통이에요,보통이에요,보통이에요,보통이에요,175 69 허리30이쁘게 맞습니다재질도 좋고 가격도 착해요
460,세미와이드히든밴딩슬랙스[블랙],28,남성, 178cm, 78kg,보통이에요,보통이에요,보통이에요,보통이에요,178/78kg 예쁘게 잘 맞습니다. 저랑 비슷한 체형이신 분들은 참고하세요~
